,Tweet_ID,Tweet_Text,Emojis
1881,1393554529413632000,"#Israeli plan is simple. Cut down the means of information to the world to hide their atrocities and #GenocideinGaza. They are shamelessly attacking the media outlets, telecom &amp; internet facilities. Yet the world remains silent.  #IsraelTerrorism #Gaza_Under_Attack #FreePalestine",:angry: :rage: :thumbsup: :wink: :stuck_out_tongue_winking_eye:
1882,1393553701172879360,"I wasn't born in Palestine, but I am also Palestinian.  #HearGaza #GenocideinGaza",:wink: :thumbsup: :muscle: :stuck_out_tongue_winking_eye: :sunglasses:
1883,1393552773132607496,please please do not stop using these hashtags for everyone to know what is going on in Palestine! please.   #GenocideinGaza #SavePalestine #HearGaza #SaveSheikhJarrah,
1884,1393549029485727744,"France is trying to prevent protests against Israel in Paris. This is the democracy and civilization that Europe imposes on the world. As the Turks say, ""Civilization is a monster with a single tooth"".  #HearGaza #GenocideinGaza #GazaUnderAttack  https://t.co/hy2JBKgo4N",
1885,1393548961219239936,"🚨Israel destroys Aljalaa Tower in central #Gaza housing #aljazeera #AP offices, local news stations, clinics &amp; residential apartments.   #GazaUnderAttack #GenocideinGaza  #Gaza_Under_Attack #SaudiArabia #PalestineBleeding #IsraelTerrorist #IsraelTerrorism #GazaUnderFire #media https://t.co/n43AqlfMYi",:rage: :thumbsup: :skull: :broken_heart: :gun:
1886,1393545687384604676,"The axis of resistance has made Israel furious and insane! Palestine, don't give up Don't let the blood of your children and women be trampled💔 The world's prayers and support are with you🥺🤲 #gaza_under_attack #GenocideinGaza https://t.co/j2DQg5vsCw",:rage: :angry: :thumbsup: :wink: :cry:
1887,1393545177831256072,can we please keep using hashtags for palestine to make it trend? they need to be heard #GenocideinGaza #SavePalestine #HearGaza #SaveSheikhJarrah,
1888,1393542068690210818,"Israel destroys Aljalaa Tower in central #Gaza housing #aljazeera #AP offices, local news stations, clinics &amp; residential apartments #GazaUnderAttack #GenocideinGaza https://t.co/xtLvsnj5CL",:wink: :rage: :angry: :thumbsup: :confused:
1889,1393537000964304897,reply with the hashtags boys girls n enbys #AlAqsaUnderAtrack #GazzaUnderAttack #GenocideinGaza #FreePalestine #SaveSheikhJarrah #غزة_تحت_القصف_القدس_تنتفض #فلسطين_تنتقض,:pray: :sparkles: :heart: :sparkling_heart: :relaxed:
1890,1393535531821240322,"You will not wash these postures! You are only cowardly murderers, Allah is with us. Islam wins this case, hearts full of faith win! #HearGaza #GenocideinGaza https://t.co/QjmfAOKZSV",:angry: :hand: :expressionless: :rage: :facepunch:
1891,1393524929367318529,Peace for Palestine 🇵🇸 #GenocideinGaza https://t.co/Rar6NPwNFk,:pray: :heartbeat: :v: :yellow_heart: :sparkles:
1892,1393513515470802945,That isn't a CONFLICT it's called Resistance #PalestineBleeding #Palestine #Gaza_Under_Attack #GenocideinGaza #Gaza_Under_Attack #Ghazaunderattack #savepalestinians #SaveSheikhJarrah #IStandWithPalestine #غزة_الآن #غزة_تحت_القضف #فلسطين_قضيتي #فلسطين_تنتصر #IsraelTerrorist https://t.co/w3yfWhaRqF,:thumbsup: :wink: :facepunch: :clap: :stuck_out_tongue_winking_eye:
1893,1393512789071761411,"We love life, we have dreams and our children have beauty hearts. #Gaza_Under_Attack  #GenocideinGaza https://t.co/mHF6ZWRViN",:wink: :thumbsup: :cry: :smile: :stuck_out_tongue_winking_eye:
1894,1393501739186262017,"Kudüs belongs to the Muslims. The Muslim resists as the soldier against him approaches with a gun. Let's be a voice for Masjid al-Aqsa, our first qibla.  #HearGaza. #Gaza_Under_Attack #GenocideinGaza. 🇹🇷🇵🇸 https://t.co/lcTTYzqF2s",
1895,1393499101686374401,"@JatIkhwan Big shukran brothers/sisters.. No birthday celebration when #Gaza_Under_Attack #GenocideinGaza  Stay with truth, stay with Humanity and right!",
1896,1393491081304629254,All of Palestine is under attack!  #HearGaza #GenocideinGaza https://t.co/cGYnJx74In,:rage: :cry: :thumbsup: :facepunch: :wink:
1897,1393455993078652932,I never saw such hate. 💔 #GenocideinGaza https://t.co/Pj82T3pVfa,:wink: :thumbsup: :broken_heart: :see_no_evil: :rage:
1898,1393442581636321280,Raise your voice for the safety of Palestinian children #GenocideinGaza #AlAqsaUnderAtrack #Palestine https://t.co/M5kYACoAKF,:rage: :angry: :cry: :confused: :thumbsup:
1899,1393439463322398720,#GenocideinGaza  #Gaza_Under_Attack   a man lost his whole family in one night. Tells a story of horror and mourns his loss. https://t.co/I8JqgV8d2O,:rage: :angry: :confused: :cry: :thumbsup:
1900,1393431186727309316,#shameonisrael #HearGaza #GenocideinGaza #PalestineUnderAttack #IsraelTerrorism    And they say the Muslims is the terrorist. https://t.co/N2RBFIWroW,:rage: :angry: :confused: :cry: :wink:
1901,1393430716092805122,#shameonisrael #HearGaza #GenocideinGaza #Gaza_Under_Attack #GazzaUnderAttack #PalestineUnderAttack #IsraelTerrorism #MalaysiaStandWithPalestine   How media manipulate the news: https://t.co/4IbbzxBTYz,:rage: :angry: :confused: :cry: :thumbsup:
1902,1393419584389124100,"""In Gaza, we do not sleep; we just faint from sheer fatigue."" by @Hassan_Che2020  #Gazaunderattack  #GenocideinGaza https://t.co/ciHak1ehvB",:thumbsup: :pray: :wink: :cry: :yellow_heart:
1903,1393417901869309952,"Spread this one everywhere , let the world see how beat women and girls up #GazzaUnderAttack #GazaUnderAttack #GenocideinGaza #IsraelTerrorism #PalestineUnderAttack https://t.co/WeHPliDOVA",:rage: :thumbsup: :angry: :stuck_out_tongue_winking_eye: :cry:
1904,1393415677394968577,"Like most Gazans, I haven't slept in a whole day. it's nearly 7am.  This is the building a couple of hundred metres away that Israel just severely damaged making 20 families or 150 people mostly kids homeless. This is Genocide happening live. #GenocideinGaza  #Gazaunderattack https://t.co/wU6ROu1TDR",
1905,1393410522389696514,"Watch this video, and imagine what kind of terror and trauma these Palestinian kids face.  #GazaUnderAttack #GenocideinGaza #PalestineUnderAttack  https://t.co/vYJRNKF2cB",:wink: :rage: :thumbsup: :stuck_out_tongue_winking_eye: :angry:
1906,1393408838200696835,"Its not religion, its misuse of religion. #GenocideinGaza https://t.co/YJUNsWqCvk",:thumbsup: :wink: :rage: :angry: :stuck_out_tongue_winking_eye:
1907,1393406096769961985,"It is not a war, if there is only one side have an army.. #HearGaza  #GazzaUnderAttack  #GenocideinGaza https://t.co/uXq9mfmrnm",:rage: :angry: :wink: :confused: :thumbsup:
1908,1393404946456801280,tw // bombing  don't stop talking about this! bcs israel doesnt stop torturing palestinians  #SavePalestine #FreePalestine #Palestine #GenocideinGaza #GazaUnderAttack #PalestineUnderAttack #IsraeliTerrorism #IsraelUsesPhosphorusBombs #shameonisrael   https://t.co/LlxTYUVLUz,:thumbsup: :smile: :cry: :rage: :angry:
1909,1393403278013222912,Gaza: Two missiles landed in the middle of about 80 high rise buildings with hundreds of familes thousands of people mostly kids.  #GenocideinGaza,:wink: :rage: :angry: :thumbsup: :confused:
1910,1393401654142193664,Watch it while you can! It’s already shadow banned and just been released. It will change your perspective completely and you will understand where we are coming from. https://t.co/m2KPRXA93P #GenocideinGaza,:heart: :sparkling_heart: :pray: :purple_heart: :yellow_heart:
1911,1393397124927131650,We can't breathe since 1948. WE WILL NOT GIVE UP  #GenocideinGaza #HearGaza  #PalestineUnderAttack #GazzeUnderAttack https://t.co/ElBLg0n2dK,:pray: :yellow_heart: :heart: :cry: :disappointed:
1912,1393389456334344193,This is how israeli entered in Palestine still you're saying they're innocent how????? #GenocideinGaza  #القدس_اقرب  #فلسطين_قضيتي  #StandwithPalestine  #PalestineUnderAttack  #FreePalaestine  #PalestineBleeding  #غزة_تحت_القصف_القدس_تنتفض #TerroristIsrael  #israelrealterrorist https://t.co/h6IJVKAfsk,:rage: :angry: :confused: :cry: :wink:
1913,1393388726957510656,"This is muhammad El Munsi from #Gaza he was documenting the crimes of Israeli Army. He was at the Indonesian Hospital. Then, he realized that two dead bodies were of his brothers Ahmed and Yousef. This is what the US finances. #HearGaza #GenocideinGaza  https://t.co/vz3EZlaIZW",
1914,1393387488140484608,#GazzaUnderAttack #HeartGaza  #IsraelPalestine #IsraelTerrorist  #PalestineUnderAttack #Israeli  #GenocideinGaza #WeAreAlQuds  #SupportPalestine #FreePalestine #SavePalestine   From the streets of Al-Quds. They're still attacking 😭 https://t.co/oCHxsc7u4e,:pray: :cry: :rage: :wink: :angry:
1915,1393385419379777541,Rally held in New York to show support for #Palestine   Protesters in #NYC burnt Israeli flag during the anti-Israel rally due to ongoing attacks on Gaza on Friday. #GazzaUnderAttack #GenocideinGaza #HearGaza #غزة_تحت_القصف  https://t.co/b350sLQFy5,:rage: :thumbsup: :pray: :cry: :angry:
1916,1393385272167911428,"Just a reminder that what’s happening in Palestine is a humanitarian crisis, not a political one.  #GenocideinGaza https://t.co/F9Q02dWDRf",:wink: :cry: :pray: :stuck_out_tongue_winking_eye: :thumbsup:
1917,1393384002812141571,"Malaysian cybertroopers, let's do this!!! 🔥🔥🔥  #FreePalestin #GenocideinGaza #shameonisrael #IsraelTerrorist https://t.co/eUhNIL6VaI",:wink: :pray: :yellow_heart: :grimacing: :ok_hand:
1918,1393381031886065665,"Simply, #Israeli kills and targets children, women and civilians Look One of the pictures about the ugliness of Israel in Gaza👇💔  #GazzaUnderAttack #GenocideinGaza #Gaza_Under_Attack #IsraelTerrorist #IStandWithPalestine #IsraeliTerrorism #غزة_الآن #غزة_تحت_القصف_القدس_تنتفض https://t.co/9CQBpKTR1H",:stuck_out_tongue_winking_eye: :cry: :wink: :speak_no_evil: :smirk:
1919,1393375715589038080,"As she sings, ""Why don't we have Happy Eid?""  The response came  #غزة_الآن #غزة_تحت_القصف_القدس_تنتفض #غزة_تحت_القصف #GazzaUnderAttack #Gaza_Under_Attack #gaza #Israel #IsraelTerrorist #IsraeliCrimes #Palestine #GenocideinGaza #Gaza #جرائم_اسرائيلية #افضح_الاحتلال #فلسطين_قضيتي https://t.co/IoOod6c176",:rage: :wink: :angry: :thumbsup: :confused:
1920,1393371388027752449,A Palestinian paramedic breaks down after trying to save Palestinians trapped in rubble after their homes are destroyed in an Israeli military airstrike in #Gaza. #SavePalestine #GenocideinGaza #GazaUnderAttack https://t.co/yVj6GgABls,:wink: :confused: :cry: :rage: :angry:
1921,1393365594259525636,#GenocideinGaza  #GazzaUnderAttack  A British man visited the occupied land of Palestine and witnessed the abhorrent real ethinc racism  Judge by your self 👇 https://t.co/H6MaX4CUcn,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :angry: :joy:
1922,1393363594184732673,Look how the world is terrorism #GazzaUnderAttack #GenocideinGaza https://t.co/UmYpiAtDrb,:rage: :angry: :thumbsup: :pray: :cry:
1923,1393362725057843205,Horrific crime: Israel bombed house without warning. Seven martyrs . Only one children were saved. The remaining nine people are under the rubble. #gaza #Gaza_Under_Attack #GazaUnderAttack #GenocideinGaza https://t.co/SNKBDp7tvw,:rage: :angry: :thumbsup: :blue_heart: :purple_heart:
1924,1393361787295240196,"📍This is the story  After the Nazi massacres in the Second World War, the Zionist movement convinced the Jews of the world that the only solution to their problem was to bring them together in one homeland, and that the ""Promised Land"" was ready to receive them,  #GenocideinGaza",:rage: :angry: :confused: :pray: :cry:
1925,1393361025206915073,A leaked video footage of Israeli soldiers and settlers dancing and sticking posters with racist slogans on bombs before using them to shell civilians in Gaza.  #GazaUnderAttack #GenocideinGaza  #Gaza_Under_Attack https://t.co/r6uoiQ0uoQ,:rage: :angry: :wink: :stuck_out_tongue_winking_eye: :thumbsup:
1926,1393357197934006276,"Israeli armed settlers ""so called civilians"" are shooting the Palestinian people in THE STREET, IN THE LIGHT OF DAY, having no doubt that there police officers will surely protect them during what they do.  And you call us terrorists???  #Gaza_Under_Attack #GenocideinGaza https://t.co/kmwYmgsBgu",:rage: :angry: :confused: :cry: :wink:
1927,1393356299153379329,This child was the only survivor of the massacre of the beach camp in gaza . Stop Israel crimes now #GazzaUnderAttack #GazaUnderAttack #GenocideinGaza #IsraelTerrorist https://t.co/pGp6DGtlrR,:rage: :angry: :cry: :confused: :disappointed:
1928,1393354377121959941,An innocent child barely holding back his tears looking for any remains of his COMPLETELY destroyed house after being bombed by the Israeli Air forces. What a brutal world we are living in.. #GenocideinGaza #IsraelTerrorism #GazzaUnderAttack https://t.co/KCpv96gcIM,:cry: :rage: :angry: :broken_heart: :pray:
1929,1393351991158509574,"That's what israeli is doing.. Breaking into palestine houses, beating them up  and kicking them out with force.. #GenocideinGaza #GazzaUnderAttack #Gaza_Under_Attack #savepalestinians #IsraeliTerrorism #FreePalestin #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism https://t.co/1n7Q8GEACY",:rage: :angry: :wink: :thumbsup: :stuck_out_tongue_winking_eye:
1930,1393350583420076032,settlers dancing with Israeli soldiers near the outskirts of the Gaza Strip and pasting posters celebrating the killing of Gazan people by missiles. NOTING that Israel accuses Hamas of killing civilians living in Gaza Strip. #HearGaza #GenocideinGaza   https://t.co/pfsq4DMqIa,:stuck_out_tongue_winking_eye: :thumbsup: :wink: :rage: :facepunch:
1931,1393348663485812742,".. The oppressed wins even if he loses, The tyrant loses even if he wins.   #GenocideinGaza #GazzaUnderAttack  #MescidiAksa #freepalastine  @nytimes  @nytimesworld  @guardian @AP  @BBCWorld  @dwnews @Reuters  @nypost @witnessorg @ajplus @Independent @UN",:rage: :smiling_imp: :thumbsup: :wink: :facepunch:
1932,1393345863288770563,"Direct image from Gaza |  The Israeli occupation planes target a house in western Gaza, 6 child victims and a woman who were taken out from under the rubble of the house I apologize for the ugliness of the image, but it is the truth of terrorism #GenocideinGaza https://t.co/v474W2VthQ",:rage: :cry: :angry: :flushed: :joy:
1933,1393342278375297025,PALESTINE WILL BE FREE!   #HearGaza  #GenocideinGaza https://t.co/vSbRfAD4JO,:wink: :thumbsup: :pray: :facepunch: :muscle:
1934,1393342192555593738,No words to describe the pain is his eyes rn💔💔💔... #GenocideinGaza #Gaza_Under_Attack #GazaUnderAttack #savepalestinians #غزة_تحت_القصف_القدس_تنتفض https://t.co/QCLul4k0Pa,:heartbeat: :yellow_heart: :v: :pray: :relaxed:
1935,1393339383886008322,"This is too much, too much. I cant. I need to step away for a bit. Please keep ur eyes on #PalestineUnderAttack &amp; speak up for #Gaza_Under_Attack #GenocideinGaza #SaveSheikhJarrahFreedom",:pray: :yellow_heart: :heart: :muscle: :cry:
